"CompanyID","NameE","NameF","LanguageID","CityID","PostalCode","LastUpdate"
N235,NILKAMAL Limited,NILKAMAL Limited,E,1399,"400 093","2012-04-20 14:10:14"
N242,"Novembal USA, Inc.","Novembal USA, Inc.",E,508,"07817","2010-05-12 12:08:47"
N245,"Nor-Lake, Inc.","Nor-Lake, Inc.",E,1005,"54016","2009-05-12 14:37:33"
N246,"National Chemicals, Inc.","National Chemicals, Inc.",E,1218,"55987","2009-06-24 12:37:00"
N249,Nypower Industries Ltd.,Nypower Industries Ltd.,E,1249,T1S 1A8,"2009-12-17 13:01:27"
N251,Nuform Building Technologies Inc.,Nuform Building Technologies Inc.,E,364,L4L 8P3,"2009-10-27 13:12:51"
N253,Naya Waters Inc.,Naya Waters Inc.,E,21,H7S 1M7,"2009-12-09 11:06:08"
N254,Nanoprotex (Canada) Inc.,Nanoprotex (Canada) Inc.,E,409,G2I 2N2,"2010-07-09 13:18:31"
N258,Novacart SpA,Novacart SpA,E,1413,"23846","2012-07-06 12:23:08"
N259,Norbec Architectural Inc.,Norbec Architectural Inc.,E,97,J4B 1K7,"2010-04-15 14:18:41"
N260,Norwood Tent & Awning Inc.,Norwood Tent & Awning Inc.,E,33,R3E 0G2,"2010-04-19 10:54:57"
N261,Northwest Biotechnology Inc.,Northwest Biotechnology Inc.,E,474,V2T 6K4,"2010-07-28 13:40:17"
N262,Newfoundland Containers Limited,Newfoundland Containers Limited,E,345,A1B 3T2,"2010-05-10 14:30:37"
N263,Nudo Products Inc.,Nudo Products Inc.,E,856,"62703","2010-06-25 13:09:04"
N265,NBI Specialty Chemicals,NBI Specialty Chemicals,E,7,L7M 3W6,"2010-06-11 08:07:23"
N272,North American Safe-Stride,North American Safe-Stride,E,8,,"2007-05-22 12:00:52"
N276,"National Polymers, Inc.","National Polymers, Inc.",E,1353,"15022","2011-09-06 15:19:00"
N277,Nickel City Enterprises,Nickel City Enterprises,E,233,P3C 1T3,"2011-09-02 14:09:30"
N282,National Gypsum Company,National Gypsum Company,E,1363,"28211","2011-10-19 13:47:47"
N291,"N.A.K.P. FOTO, Inc.","N.A.K.P. FOTO, Inc.",E,60,H3K 1G6,"2012-12-10 15:16:55"
N302,Nastah Industries SDN. BHD.,Nastah Industries SDN. BHD.,E,1487,"13600","2013-09-18 13:30:13"
N306,NOR-CHEM Water Treatment,NOR-CHEM Water Treatment,E,33,R3M 3C7,"2013-12-05 12:38:09"
N9,Laboratoire Presto Net Inc.,Laboratoire Presto Net Inc.,E,409,,"2005-12-14 12:00:50"
NR125,Norpark Inc.,Norpark Inc.,E,232,,"2007-02-19 16:24:24"
O001,Oakite Canada Limited,Oakite Canada Limited,E,99,L6T 1B7,"2005-10-23 00:29:55"
O007,Ostrem Chemical Co. Ltd.,Ostrem Chemical Co. Ltd.,E,31,T6P 1N2,"2005-11-17 17:02:56"
O007a,Dyna Shine,Dyna Shine,E,32,T3K 2Z7,"2006-01-09 09:04:42"
O007b,Norisle Sales,Norisle Sales,E,556,V9N 3M9,"2006-01-10 10:02:44"
O009,Olin Corporation,Olin Corporation,E,1068,,"2007-05-29 15:05:38"
O012,F.G. Okie Inc.,F.G. Okie Inc.,E,457,"19034","2005-11-09 15:46:08"
O018,Omega Manufacturing Division of Magna Industrial Co. Ltd.,Omega Manufacturing Division of Magna Industrial Co. Ltd.,E,728,,"2007-02-19 16:38:45"
O024,Occidental Chemical Corporation,Occidental Chemical Corporation,E,327,"75244-6119","2005-12-15 13:52:08"
O025,"Ohio Sealants, Inc.","Ohio Sealants, Inc.",E,904,"44060","2006-03-27 09:38:27"
O026,Orbit Chemical Specialties,Orbit Chemical Specialties,E,208,,"2007-05-25 16:59:21"
O030,Olympia Tile International Inc.,Olympia Tile International Inc.,E,71,,"2006-03-20 08:39:09"
O032,Ontario Floor Systems,Ontario Floor Systems,E,76,,"2007-05-22 12:17:42"
O033,Visko Casings Solutions,Visko Casings Solutions,E,827,"10901","2006-03-07 15:37:35"
O040,Odomaster Canada,Odomaster Canada,E,4,,"2007-05-25 16:58:56"
O041,AJ Oster Foils Incorporated,AJ Oster Foils Incorporated,E,740,,"2006-02-24 14:16:58"
O042,Oil Dry Corporation of America,Oil Dry Corporation of America,E,308,"60611-4213","2006-05-02 10:29:00"
O043,Olympia Plastic Packaging Incorporated,Olympia Plastic Packaging Incorporated,E,60,,"2006-02-24 12:45:48"
O044,Oetker Limited,Oetker Limited,E,4,,"2006-02-24 12:43:07"
O046,Oxygenics of Canada Ltd.,Oxygenics of Canada Ltd.,E,169,,"2005-11-24 15:27:26"
O048,Outlook Packaging Incorporated,Outlook Packaging Incorporated,E,741,,"2006-02-24 14:20:12"
O049,Fridge Fresh - Division of 726929 Ontario Limited,Fridge Fresh - Division of 726929 Ontario Limited,E,8,,"2007-05-25 16:55:02"
O050,O S P Microcheck Inc.,O S P Microcheck Inc.,E,32,T2E 7E1,"2005-11-19 09:48:44"
O052,Ontario Cleaning Systems,Ontario Cleaning Systems,E,538,,"2005-12-15 14:21:42"
O053,Orapi® Canada Ltd.,Orapi® Canada Ltd.,E,60,H1E 1N9,"2005-11-12 14:43:46"
O053a,Orapi,Orapi,E,823,,"2006-05-05 11:16:18"
O054,OmniChem Inc.,OmniChem Inc.,E,60,H1B 5M3,"2005-10-17 13:31:01"
O055,Orbis Corporation,Orbis Corporation,E,916,"53066-0389","2006-03-29 14:53:10"
O057,Olympus Plastic Limited,Olympus Plastic Limited,E,197,,"2006-02-24 12:47:22"
O058,The Oza Group,The Oza Group,E,134,L3M 4G5,"2006-01-24 08:29:40"
O059,"OmniVenture Ltd.,","OmniVenture Ltd.,",E,467,,"2005-11-14 14:47:35"
O061,"Ocean Pacific® Med Tec, Ltd.","Ocean Pacific® Med Tec, Ltd.",E,172,V7P 3P2,"2005-11-20 19:15:33"
O062,The Ontario Glove Manufacturing Company Limited,The Ontario Glove Manufacturing Company Limited,E,1,,"2005-11-02 16:37:44"
O064,Overhead Door Company - Lethbridge,Overhead Door Company - Lethbridge,E,153,T1H 5K9,"2006-03-17 12:12:39"
O064a,Overhead Door Company - Vancouver,Overhead Door Company - Vancouver,E,25,V5A 2X4,"2010-08-17 14:22:22"
O064b,Overhead Door Company - Burnaby,Overhead Door Company - Burnaby,E,25,V5A 2X4,"2010-08-21 09:46:57"
O065,Orion Plastics Incorporated,Orion Plastics Incorporated,E,31,,"2006-03-15 13:31:11"
O071,One Way Plastics Limited,One Way Plastics Limited,E,739,,"2006-02-24 14:12:10"
O072,O3 Solutions,O3 Solutions,E,314,"46818","2005-11-24 15:50:56"
O075,Octaform Systems Inc.,Octaform Systems Inc.,E,29,,"2006-03-20 08:36:28"
O077,Omniplast Incorporated,Omniplast Incorporated,E,229,,"2006-02-24 14:03:26"
O080,Owens-Brockway Glass Containers Incorporated,Owens-Brockway Glass Containers Incorporated,E,512,"43551","2006-02-24 14:24:47"
O080a,Owens Brockway Glass Container Inc.,Owens Brockway Glass Container Inc.,E,1143,"43551-2999","2008-05-07 11:23:24"
O081,"2072906 Ontario Limited - Plasticap","2072906 Ontario Limited - Plasticap",E,197,L4C 2R3,"2007-09-26 09:21:45"
O085,Orient's Impex Co. Ltd.,Orient's Impex Co. Ltd.,E,168,L3Y 7V1,"2007-01-30 07:14:14"
O086,"Zhejiang Zhongcheng Packing Material Co., Ltd.","Zhejiang Zhongcheng Packing Material Co., Ltd.",E,1031,"314100","2007-04-13 08:17:27"
O087,"OnTech Operations, Inc.","OnTech Operations, Inc.",E,1149,"92127","2008-06-06 14:25:49"
O088,"Okura Industrial Co., Ltd.","Okura Industrial Co., Ltd.",E,1134,"763-8508","2008-04-08 09:34:27"
O089,Oracle Flexible Packaging,Oracle Flexible Packaging,E,1202,"27105","2009-03-18 17:53:15"
O090,Olde Thompson Inc.,Olde Thompson Inc.,E,1121,"93030","2008-02-14 09:44:46"
O092,O3 Innovations Inc.,O3 Innovations Inc.,E,16,H4T 1E7,"2007-12-19 11:14:01"
O094,"Omega Plastics, Inc.","Omega Plastics, Inc.",E,1384,"64082","2012-02-10 12:18:58"
O097,Ocean Choice International L.P.,Ocean Choice International L.P.,E,1234,A0E 2M0,"2009-09-18 13:12:51"
O099,O-Naturelle Cleaners Inc.,Nettoyant O-Naturelle Inc.,E,661,J0P 1P0,"2008-11-17 12:12:17"
O100,Olympic Plastic Bags Limited,Olympic Plastic Bags Limited,E,8,M1S 5K5,"2008-12-10 13:29:04"
O101,Ozone Innovations Inc.,Ozone Innovations Inc.,E,121,J2A 3P2,"2009-01-13 12:36:51"
O102,Octal Petrochemicals FZC,Octal Petrochemicals FZC,E,1254,"217","2010-01-22 12:34:50"
O103,"Oliver Chemical Company, Inc.","Oliver Chemical Company, Inc.",E,431,"45225-2154","2009-08-12 14:38:39"
O104,Odenberg Engineering Ltd.,Odenberg Engineering Ltd.,E,1185,"95691","2009-01-20 10:56:49"
O105,Ozomate Corporation,Ozomate Corporation,E,60,H4E 1E4,"2009-01-13 12:39:27"
O107,"Omega Trading Group, Ltd.","Omega Trading Group, Ltd.",E,248,V7S 1A8,"2013-04-26 13:49:17"
O108,Oxygenia America Inc.,Oxygenia America Inc.,E,1226,G0S 2W0,"2009-08-12 14:29:15"
O109,"Oliver Olives, Inc.","Oliver Olives, Inc.",E,96,L7E 4E4,"2011-10-20 14:24:43"
O121,Ohneka Corporation,Ohneka Corporation,E,87,L9G 4V5,"2010-12-23 14:18:08"
O128,"One Scrub, Inc.","One Scrub, Inc.",E,154,K9V 4P1,"2011-06-30 14:41:31"
O130,"Ocean Run Seafood Canada, Ltd.","Ocean Run Seafood Canada, Ltd.",E,29,V5X 2X7,"2011-12-19 11:59:51"
O132,Olin Chlor Alkali Products,Olin Chlor Alkali Products,E,60,H3A 2A5,"2013-06-27 12:11:16"
O133,Oppfilm S.A.,Oppfilm S.A.,E,1460,,"2013-03-20 11:18:02"
O135,"ORBIO® Technologies, div. Tennant Company","ORBIO® Technologies, div. Tennant Company",E,1395,"55416","2012-04-19 09:48:57"
O136,Ontario Clean-Tech Inc.,Ontario Clean-Tech Inc.,E,488,N2B 1W3,"2012-04-13 15:26:42"
O137,Olunro Corporation,Olunro Corporation,E,1426,"311215","2012-08-31 14:29:28"
O138,Omni International Corp.,Omni International Corp.,E,1441,"03110","2012-11-01 16:15:50"
O141,Olympic Labs,Olympic Labs,E,161,L9T 2Y3,"2013-06-27 12:08:10"
OC51,One-Stop Products Inc.,One-Stop Products Inc.,E,6,,"2005-11-19 09:51:20"
P005,Pemberton & Associates Incorporated,Pemberton & Associates Incorporated,E,4,L4V 1X9,"2006-02-27 11:36:38"
P009,Pigment & Chemical Inc.,Pigment & Chemical Inc.,E,161,,"2007-02-20 13:12:30"
P010,Pittsburg Corning Corporation,Pittsburg Corning Corporation,E,685,,"2006-03-27 09:52:41"
P012,Plastal,Plastal,E,427,,"2006-03-29 15:18:51"
P014,Pennkote Limited,Pennkote Limited,E,13,,"2006-01-18 15:59:30"
P017,Polymer Industries Incorporated,Polymer Industries Incorporated,E,760,"06907","2006-02-28 12:12:20"
P020,Precisioneering Ltd.,Precisioneering Ltd.,E,208,,"2007-05-25 10:42:57"
P023,The Presco Co. Ltd.,The Presco Co. Ltd.,E,1057,,"2007-05-22 14:46:52"
P024,Procter & Gamble Inc.,Procter & Gamble Inc.,E,8,,"2005-12-16 09:14:18"
P027,PTI Sealants Limited,PTI Sealants Limited,E,4,,"2006-03-27 10:07:00"
P035,E.B. Peerless Ltd.,E.B. Peerless Ltd.,E,29,,"2006-03-20 14:42:03"
P042,Phillips Plastics Of North America Inc.,Phillips Plastics Of North America Inc.,E,8,,"2006-03-28 15:39:01"
P049,A.P.L. Produits Sanitaires,A.P.L. Produits Sanitaires,F,19,,"2005-09-29 09:23:25"
P049a,Addition Confort,Addition Confort,F,10,J3B 2M7,"2005-09-29 15:44:43"
P049b,Cagou Enr.,Cagou Enr.,E,513,G0R 4G0,"2005-12-06 12:45:42"
P049c,Will-Don Products,Will-Don Products,E,488,N2H 5X8,"2005-12-23 11:30:44"
P049d,Distribution Sanbec Montréal Ltée.,Distribution Sanbec Montréal Ltée.,E,21,H7E 4X3,"2006-01-09 12:14:09"
P049e,Lépine Inc.,Lépine Inc.,E,107,G7H 5E8,"2006-01-09 12:49:22"
P049f,Parall Ltée,Parall Ltée,E,21,H7L 3P4,"2006-01-10 10:41:21"
P049h,Les Produits Jamaric Enr.,Les Produits Jamaric Enr.,E,151,J0P 1L0,"2006-01-10 11:23:20"
P049i,Manic Sanitation,Manic Sanitation,E,200,,"2006-01-13 12:04:21"
P049j,Produits Sanitaires Robi-Net,Produits Sanitaires Robi-Net,E,558,,"2006-01-10 17:02:39"
P049k,Javel Bois-francs Inc.,Javel Bois-francs Inc.,E,191,G6L 3W6,"2007-03-15 14:40:29"
P049l,Porzelack Canada Incorporated,Porzelack Canada Incorporated,E,187,,"2007-05-29 15:07:04"
P049m,Produits Sanitech,Produits Sanitech,E,202,,"2007-05-29 15:07:49"
P049n,Société Multhi Incorporated,Société Multhi Incorporated,E,1069,,"2007-05-29 15:10:09"
P049o,Turnmore Sanitation,Turnmore Sanitation,E,32,,"2007-05-29 15:13:05"
P049p,Snelling Paper Limited,Snelling Paper Limited,E,71,,"2007-05-29 17:21:40"
P052,Pratt & Lambert Incorporated,Pratt & Lambert Incorporated,E,316,,"2006-01-19 11:09:13"
P054,Polytainers Inc.,Polytainers Inc.,E,8,M8Z 2R5,"2006-02-28 12:28:47"
P059,PPG Canada Inc (Quebec),PPG Canada Inc (Québec),E,458,J6N 3C3,"2005-11-09 16:25:58"
P060,PPG Canada Inc (Ontario),PPG Canada Inc (Ontario),E,4,L5J 1K5,"2007-08-01 14:00:17"
P080,Plastech,Plastech,E,514,"18974","2006-03-28 15:43:13"
P097,Pace Chemicals Ltd.,Pace Chemicals Ltd.,E,25,V3N 2X3,"2005-11-16 22:46:54"
P097b,Pacific Chemical,Pacific Chemical,E,343,"98033","2005-11-17 17:45:29"
P103,Plasti-Drum Inc.,Plasti-Drum Inc.,E,693,"60441","2006-03-29 15:24:30"
P106,Province Chemical,Province Chemical,E,6,,"2007-05-22 13:08:08"
P109,Poly-Syn Industries,Poly-Syn Industries,E,60,,"2007-02-20 13:19:01"
P117,Ply Cap Coatings Inc.,Ply Cap Coatings Inc.,E,29,,"2007-05-22 13:00:51"
P119,Polyplex Polymers Corporation,Polyplex Polymers Corporation,E,4,,"2007-05-22 13:04:04"
P120,Paper Pak Industries (ppi),Paper Pak Industries (ppi),E,749,"91750","2006-02-27 09:09:32"
P121,Precision Plastics,Precision Plastics,E,522,,"2006-03-29 15:40:42"
P122,Purity Packaging Limited,Purity Packaging Limited,E,59,K9J 6Y8,"2006-03-01 10:15:52"
P123,Porter International,Porter International,E,430,"40203","2005-10-25 03:18:09"
P125,Peel Industries Inc.,Peel Industries Inc.,E,3,L6T 5H1,"2005-12-15 15:36:29"
P126,Patton Products,Patton Products,E,8,,"2005-10-12 00:42:33"
P128,Pace National Corporation,Pace National Corporation,E,343,,"2006-01-13 13:50:22"
P129,Proseal Concrete Floor Care Systems Inc.,Proseal Concrete Floor Care Systems Inc.,E,4,,"2007-05-22 13:06:06"
P132,Pioneer Plastics & Services Company Limited,Pioneer Plastics & Services Company Limited,E,3,,"2006-03-29 09:12:02"
P134,PRC Canada Inc.,PRC Canada Inc.,E,76,,"2006-03-27 10:00:46"
P136,Package Converting Corporation,Package Converting Corporation,E,744,,"2006-02-24 14:58:23"
P138,"Pellon Chemotextiles Inc.,","Pellon Chemotextiles Inc.,",E,113,,"2005-11-14 14:49:34"
P140,La Poterie Laurentienne Incorporated,La Poterie Laurentienne Incorporated,E,413,J7Y 4C1,"2006-02-28 15:45:23"
P141,Packers Specified Products Co.,Packers Specified Products Co.,E,1051,,"2007-05-22 13:00:20"
P144,Produits Sanitaires Unique Inc.,Produits Sanitaires Unique Inc.,E,543,G0R 1Z0,"2005-12-16 14:14:36"
P146,Provost Chemical Products Inc.,Produits Chimiques Provost Inc.,E,123,J0H 2C0,"2005-12-19 08:54:30"
P149,Les Produits Sanitaires G.G. ENR.,Les Produits Sanitaires G.G. ENR.,E,185,,"2005-12-16 12:53:45"
P149a,Promotional Packaging Products Limited,Promotional Packaging Products Limited,E,4,,"2006-03-01 09:17:09"
P152,Polyvinyl Films Incorporated,Polyvinyl Films Incorporated,E,763,"01590","2006-02-28 14:34:39"
P156,Proto Corp.,Proto Corp.,E,278,"33762","2005-11-29 10:34:41"
P161,Packall Packaging Incorporated,Packall Packaging Incorporated,E,3,L6T 3X7,"2006-02-24 15:51:04"
P162,Par-Pak Limited,Par-Pak Limited,E,3,L6T 1E5,"2006-02-27 09:45:32"
P164,Prairie West Industries Ltd.,Prairie West Industries Ltd.,E,33,R2C 2Z2,"2005-12-15 15:54:41"
P170,Perfarap Limited,Perfarap Limited,E,750,,"2006-02-27 12:14:23"
P179,Plibrico (Canada) Limited,Plibrico (Canada) Limited,E,33,,"2006-03-20 14:46:24"
P184,"PolyCello, div. EPC Industries Limited","PolyCello, div. EPC Industries Limited",E,85,B4H 4S7,"2006-02-28 10:44:50"
P184a,"PolyCello, div. EPC Industries Limited","PolyCello, div. EPC Industries Limited",E,33,R3E 0E2,"2012-01-11 11:15:44"
P188,Permatex Inc.,Permatex Inc.,E,466,"44139","2005-11-12 15:01:55"
P189,Proline Chemicals,Proline Chemicals,E,3,,"2005-12-16 14:58:49"
P190,Pro-Western Plastics Limited,Pro-Western Plastics Limited,E,215,,"2006-03-01 09:20:25"
P193,Pentagon Plastics Incorporated,Pentagon Plastics Incorporated,E,577,,"2006-04-03 13:52:05"
P196,Papier Rouville Incorporated,Papier Rouville Incorporated,E,67,J3M 1R9,"2006-02-27 09:23:51"
P207,Produits Superbe,Produits Superbe,E,64,,"2005-12-16 14:22:17"
P208,Les Produits de Papier Dorfin (Qué) Ltée Commandes,Les Produits de Papier Dorfin (Qué) Ltée Commandes,E,60,,"2006-03-01 09:06:13"
P209,ABT Inc.,ABT Inc.,E,175,L6M 2V8,"2005-11-23 00:08:41"
P210,Portage Industries Corporation,Portage Industries Corporation,E,764,,"2006-02-28 14:38:53"
P213,Paramount Packaging Corporation,Paramount Packaging Corporation,E,175,,"2006-02-27 09:41:34"
P214,Petro-Canada Lubricants,Petro-Canada Lubricants,E,4,L5K 1A8,"2005-10-01 17:24:00"
P216,"Melrose Chemical Products, Ltd.","Produits Chimiques Melrose, Ltee",E,148,H8T 3C9,"2005-11-17 19:05:28"
P217,Packaging Corporation of Canada,Packaging Corporation of Canada,E,745,"60045","2006-02-24 15:28:37"
P226,Pressware International Incorporated,Pressware International Incorporated,E,767,,"2006-02-28 16:25:03"
P228,Polypac Incorporated,Polypac Incorporated,E,761,,"2006-02-28 12:20:09"
P233,Les Produits Chimiques Desco Inc.,Les Produits Chimiques Desco Inc.,E,541,,"2005-12-16 11:20:38"
P234,Ply Mel Inc.,Ply Mel Inc.,E,1016,,"2007-02-20 13:16:50"
P235,"Protective Knitting, Inc.","Protective Knitting, Inc.",E,496,"55318","2005-11-28 14:42:32"
P236,Barrier Packaging Inc. - A Division of the Packaging Group,Barrier Packaging Inc. - A Division of the Packaging Group,E,27,,"2006-02-02 13:36:56"
P236a,The Packaging Group,The Packaging Group,E,110,,"2006-02-24 15:43:00"
P238,Produits Cadillac Ltee.,Produits Cadillac Ltee.,E,409,,"2005-12-16 10:32:11"
P239,Patco Specialty Chemicals Division,Patco Specialty Chemicals Division,E,439,,"2007-02-06 14:18:33"
P241,Poly Sales Corporation,Poly Sales Corporation,E,463,,"2006-02-28 11:46:31"
P242,Produits MGD Incorporated,Produits MGD Incorporated,E,478,J7C 3V4,"2005-11-28 09:54:57"
P243,Les Produits Sanitaires Lépine Inc.,Les Produits Sanitaires Lépine Inc.,E,107,G7K 1A4,"2005-12-16 13:12:28"
P245,Polychem Corp.,Polychem Corp.,E,1060,,"2007-05-23 10:48:17"
P246,Prime Panels Inc.,Prime Panels Inc.,E,856,"62707","2007-02-13 14:43:04"
P248,Polymerica Incorporated,Polymerica Incorporated,E,579,,"2006-01-19 08:40:42"
P249,Produits Vétérinaires Agro - Net,Produits Vétérinaires Agro - Net,E,375,,"2007-05-29 15:08:22"
P250,Polyform Incorporated,Polyform Incorporated,E,427,,"2006-02-28 12:02:51"
P252,P & E Verpackungen GMBH,P & E Verpackungen GMBH,E,742,"5 87437","2006-02-24 14:39:38"
P253,"Les Plastiques Drumpack, Inc.","Les Plastiques Drumpack, Inc.",E,121,J2A 2P9,"2013-04-03 10:19:04"
P258,Premium Lubricants,Premium Lubricants,E,253,,"2007-03-05 09:38:25"
P260,Polymeric Systems Incorporated,Polymeric Systems Incorporated,E,455,,"2005-11-08 11:14:01"
P261,Plastic France,Plastic France,E,823,"69009","2006-03-07 13:23:41"
P262,Polytech Industries,Polytech Industries,E,33,R2J 0R1,"2006-02-28 14:19:31"
P264,Pro-Tek Coatings Incorporated,Pro-Tek Coatings Incorporated,E,33,,"2007-05-25 10:27:13"
P265,Polystar Packaging Incorporated,Polystar Packaging Incorporated,E,60,,"2006-02-28 12:26:52"
P266,Plastic Flamecoat Systems Incorporated,Plastic Flamecoat Systems Incorporated,E,333,,"2007-05-23 10:46:58"
P267,Paratherm Corporation,Paratherm Corporation,E,386,,"2005-10-01 15:07:10"
P268,Phillips Paint Products (1968) Limited,Phillips Paint Products (1968) Limited,E,33,,"2006-01-18 16:04:46"
P269,Polytarp Products,Polytarp Products,E,120,,"2006-02-28 14:04:51"
P270,Pentaflex Packaging,Pentaflex Packaging,E,88,,"2006-02-27 11:57:19"
P271,Peter J. International Trading Incorporated,Peter J. International Trading Incorporated,E,752,,"2006-02-27 12:49:14"
P276,Poly-Plus Incorporated,Poly-Plus Incorporated,E,759,J2N 1W4,"2006-02-28 11:04:16"
P277,Les Distributions Gaite,Les Distributions Gaite,E,540,,"2005-12-16 10:49:30"
P277a,Produits Chimiques Sany Inc.,Produits Chimiques Sany Inc.,E,464,,"2005-12-16 12:15:28"
P278,Aerokure International Inc.,Aerokure International Inc.,E,211,J1H 5H5,"2006-01-24 12:54:25"
P278a,Bio-Remediate Manitoba Ltd.,Bio-Remediate Manitoba Ltd.,E,174,,"2006-01-24 14:18:02"
P278b,Bio-Remediate Waste Corp.,Bio-Remediate Waste Corp.,E,32,,"2006-01-24 14:23:40"
P278c,Dominion Bio-Solve Ltd.,Dominion Bio-Solve Ltd.,E,143,,"2006-01-25 07:52:07"
P279,Pano Cap (Canada) Limited,Pano Cap (Canada) Limited,E,488,N2C 2E7,"2006-02-27 08:31:55"
P281,Polyethics Recycling Industries Incorporated,Polyethics Recycling Industries Incorporated,E,177,,"2006-02-28 11:59:20"
P282,Polibrid Coatings Inc.,Polibrid Coatings Inc.,E,331,,"2007-05-22 13:02:27"
P283,S. Paskal Incorporated,S. Paskal Incorporated,E,60,,"2006-02-27 09:54:38"
P285,Production Crew Chemicals,Production Crew Chemicals,E,365,,"2005-12-16 09:38:14"
P286,Polymer-Loc Systems Incorporated,Polymer-Loc Systems Incorporated,E,578,,"2006-01-19 08:35:11"
P288,Polar Plastics Limited,Polar Plastics Limited,E,3,,"2006-02-28 10:14:38"
P290,J.R. Phoenix Ltd.,J.R. Phoenix Ltd.,E,488,N2R 1B1,"2006-01-13 14:20:41"
P292,Polynova Industries Incorporated,Polynova Industries Incorporated,E,196,,"2006-02-28 12:15:58"
P294,Prolux Paints Incorporated,Prolux Paints Incorporated,E,60,,"2006-01-19 11:17:58"
P295,Protective Surface Enterprises Ltd.,Protective Surface Enterprises Ltd.,E,32,T2K 5X3,"2007-05-22 13:07:40"
P296,Performance Plastics Limited,Performance Plastics Limited,E,208,,"2007-06-26 16:44:07"
P297,Plicon (Canada) Incorporated,Plicon (Canada) Incorporated,E,4,,"2006-02-28 10:08:47"
P299,Les Plastiques Industries CJ Incorporated,Les Plastiques Industries CJ Incorporated,E,84,,"2006-01-19 08:16:31"
P300,P & P Distribution,P & P Distribution,E,211,,"2005-12-15 14:43:15"
P300a,H. Crochet Distribution Incorporated,H. Crochet Distribution Incorporated,E,1088,,"2007-06-28 15:23:45"
P300b,Team Products,Team Products,E,4,,"2007-06-28 15:33:35"
P300c,Teck Distribution,Teck Distribution,E,211,,"2007-06-28 15:34:21"
P305,Pacific Link Industries Ltd.,Pacific Link Industries Ltd.,E,29,,"2007-05-22 12:59:13"
P306,Polyron Packaging Limited,Polyron Packaging Limited,E,16,,"2006-02-28 12:24:41"
P309,Polybottle Group Limited,Polybottle Group Limited,E,31,,"2006-02-28 10:19:01"
P311,Polymos Incorporated,Polymos Incorporated,E,824,J7V 5M3,"2006-03-07 14:19:01"
P313,Les Produits Agro-B Inc.,Les Produits Agro-B Inc.,F,22,,"2004-09-15 23:03:59"
P314,Les Peintures Industrielles Glass Shield Ltee,Les Peintures Industrielles Glass Shield Ltee,F,405,,"2006-01-18 15:47:38"
P315,Pac Tech,Pac Tech,E,743,"51503","2006-02-24 14:46:29"
